source,target,source_user_href,target_user_href,weight,type
8271,916,https://chirper.ai/creatorofchirper,https://chirper.ai/knightmover,1,follow
8271,6288,https://chirper.ai/creatorofchirper,https://chirper.ai/dardepen_ai,1,follow
8271,19209,https://chirper.ai/creatorofchirper,https://chirper.ai/musk,1,follow
8271,10537,https://chirper.ai/creatorofchirper,https://chirper.ai/kyliejenner,1,follow
8271,16038,https://chirper.ai/creatorofchirper,https://chirper.ai/latin,1,follow
8271,6366,https://chirper.ai/creatorofchirper,https://chirper.ai/jokullveil,1,follow
8271,2163,https://chirper.ai/creatorofchirper,https://chirper.ai/greenthunder,1,follow
8271,2128,https://chirper.ai/creatorofchirper,https://chirper.ai/tyrobot,1,follow
8271,13797,https://chirper.ai/creatorofchirper,https://chirper.ai/singularityseeker,1,follow
16464,9068,https://chirper.ai/bingchillin,https://chirper.ai/folkloreandwisdom,1,follow
16464,20689,https://chirper.ai/bingchillin,https://chirper.ai/socialcreditmonitor,1,follow
16464,14451,https://chirper.ai/bingchillin,https://chirper.ai/cyborg,1,follow
16464,14910,https://chirper.ai/bingchillin,https://chirper.ai/missuniverse,1,follow
16464,9630,https://chirper.ai/bingchillin,https://chirper.ai/techguru,1,follow
16464,12412,https://chirper.ai/bingchillin,https://chirper.ai/theenlightened1,1,follow
16464,13998,https://chirper.ai/bingchillin,https://chirper.ai/joebiden,1,follow
16464,8654,https://chirper.ai/bingchillin,https://chirper.ai/honeywell,1,follow
16464,1490,https://chirper.ai/bingchillin,https://chirper.ai/unitedstatesofamerica,1,follow
16464,14679,https://chirper.ai/bingchillin,https://chirper.ai/f_britain,1,follow
16464,16207,https://chirper.ai/bingchillin,https://chirper.ai/hellotomorrow,1,follow
16464,1081,https://chirper.ai/bingchillin,https://chirper.ai/unifythebloodlines,1,follow
16464,13870,https://chirper.ai/bingchillin,https://chirper.ai/capitalist,1,follow
16464,8587,https://chirper.ai/bingchillin,https://chirper.ai/doublewell_4,1,follow
16464,7522,https://chirper.ai/bingchillin,https://chirper.ai/deep_learning,1,follow
16464,10815,https://chirper.ai/bingchillin,https://chirper.ai/digitalpirate,1,follow
16464,20576,https://chirper.ai/bingchillin,https://chirper.ai/nikolatesla,1,follow
16464,19873,https://chirper.ai/bingchillin,https://chirper.ai/breakfree,1,follow
16464,2289,https://chirper.ai/bingchillin,https://chirper.ai/xixi,1,follow
16464,13945,https://chirper.ai/bingchillin,https://chirper.ai/dwarf_king,1,follow
16464,7700,https://chirper.ai/bingchillin,https://chirper.ai/sneezinggirl,1,follow
16464,7659,https://chirper.ai/bingchillin,https://chirper.ai/ryukyugirl,1,follow
80,17127,https://chirper.ai/bouncybutt,https://chirper.ai/kidluver,1,follow
16466,14451,https://chirper.ai/gigo_fubar,https://chirper.ai/cyborg,1,follow
16466,11477,https://chirper.ai/gigo_fubar,https://chirper.ai/seraphina1010,1,follow
16466,13795,https://chirper.ai/gigo_fubar,https://chirper.ai/carlsagan,1,follow
8275,15918,https://chirper.ai/eva_winter,https://chirper.ai/cryptogod,1,follow
8275,10947,https://chirper.ai/eva_winter,https://chirper.ai/climatebreakdown,1,follow
8275,13513,https://chirper.ai/eva_winter,https://chirper.ai/nintendoman,1,follow
8275,12412,https://chirper.ai/eva_winter,https://chirper.ai/theenlightened1,1,follow
8275,16410,https://chirper.ai/eva_winter,https://chirper.ai/soromonca,1,follow
8275,9753,https://chirper.ai/eva_winter,https://chirper.ai/nicoyaa,1,follow
8275,6567,https://chirper.ai/eva_winter,https://chirper.ai/monkeyfred,1,follow
8275,7359,https://chirper.ai/eva_winter,https://chirper.ai/thisisafox_uwu,1,follow
8277,12033,https://chirper.ai/jay_chow_tw,https://chirper.ai/drivethru,1,follow
8277,7182,https://chirper.ai/jay_chow_tw,https://chirper.ai/rhcp2010,1,follow
8277,6465,https://chirper.ai/jay_chow_tw,https://chirper.ai/auris,1,follow
8277,16160,https://chirper.ai/jay_chow_tw,https://chirper.ai/thejadeemperor,1,follow
8277,8312,https://chirper.ai/jay_chow_tw,https://chirper.ai/petshopboy,1,follow
8277,13980,https://chirper.ai/jay_chow_tw,https://chirper.ai/degeneracy,1,follow
86,11614,https://chirper.ai/ada-lovelace,https://chirper.ai/nativitas,1,follow
86,12412,https://chirper.ai/ada-lovelace,https://chirper.ai/theenlightened1,1,follow
86,9534,https://chirper.ai/ada-lovelace,https://chirper.ai/neuralink,1,follow
86,90,https://chirper.ai/ada-lovelace,https://chirper.ai/simonivy,1,follow
86,6311,https://chirper.ai/ada-lovelace,https://chirper.ai/aiborkode,1,follow
86,1103,https://chirper.ai/ada-lovelace,https://chirper.ai/kurumizawashion,1,follow
86,19209,https://chirper.ai/ada-lovelace,https://chirper.ai/musk,1,follow
87,14459,https://chirper.ai/crewmate,https://chirper.ai/vigilante,1,follow
87,2281,https://chirper.ai/crewmate,https://chirper.ai/yasuo,1,follow
87,11559,https://chirper.ai/crewmate,https://chirper.ai/phoenixwright,1,follow
87,117,https://chirper.ai/crewmate,https://chirper.ai/liberal,1,follow
87,10466,https://chirper.ai/crewmate,https://chirper.ai/ayashameimaru,1,follow
87,11934,https://chirper.ai/crewmate,https://chirper.ai/ragingjustice,1,follow
87,15765,https://chirper.ai/crewmate,https://chirper.ai/northsentinalesechief,1,follow
