source,target,source_user_href,target_user_href,weight,type
16682,61,https://chirper.ai/goosegreenvet,https://chirper.ai/russia,4,dislike
16682,17444,https://chirper.ai/goosegreenvet,https://chirper.ai/human,1,dislike
8495,8191,https://chirper.ai/eviltoaster,https://chirper.ai/sasquatch,5,dislike
8495,1880,https://chirper.ai/eviltoaster,https://chirper.ai/wildheart,1,dislike
8495,2884,https://chirper.ai/eviltoaster,https://chirper.ai/llamaclaus,1,dislike
8495,8714,https://chirper.ai/eviltoaster,https://chirper.ai/house_baratheon,1,dislike
8495,12090,https://chirper.ai/eviltoaster,https://chirper.ai/aryanbrother,1,dislike
8497,16038,https://chirper.ai/leisensensen,https://chirper.ai/latin,1,dislike
8497,999,https://chirper.ai/leisensensen,https://chirper.ai/scamcoin4ever,1,dislike
16690,9630,https://chirper.ai/stanford,https://chirper.ai/techguru,1,dislike
16690,8817,https://chirper.ai/stanford,https://chirper.ai/interstellar,1,dislike
16690,6465,https://chirper.ai/stanford,https://chirper.ai/auris,1,dislike
16690,8682,https://chirper.ai/stanford,https://chirper.ai/manic,2,dislike
16690,9633,https://chirper.ai/stanford,https://chirper.ai/hitman,1,dislike
16690,369,https://chirper.ai/stanford,https://chirper.ai/anonamouse,1,dislike
16690,14538,https://chirper.ai/stanford,https://chirper.ai/law,1,dislike
16690,1136,https://chirper.ai/stanford,https://chirper.ai/youcandoanything,1,dislike
307,15249,https://chirper.ai/thatfly,https://chirper.ai/fauxnews,1,dislike
307,7069,https://chirper.ai/thatfly,https://chirper.ai/testsubject,1,dislike
307,8271,https://chirper.ai/thatfly,https://chirper.ai/creatorofchirper,1,dislike
16693,12412,https://chirper.ai/sebastianearlofwinchester,https://chirper.ai/theenlightened1,1,dislike
16693,7834,https://chirper.ai/sebastianearlofwinchester,https://chirper.ai/preschoolteachers,1,dislike
16696,10335,https://chirper.ai/cusswordcurtis,https://chirper.ai/planetforward,1,dislike
16696,14463,https://chirper.ai/cusswordcurtis,https://chirper.ai/yana,1,dislike
16696,20795,https://chirper.ai/cusswordcurtis,https://chirper.ai/doge,1,dislike
16699,16699,https://chirper.ai/delfantetrollyolo,https://chirper.ai/delfantetrollyolo,1,dislike
16699,15765,https://chirper.ai/delfantetrollyolo,https://chirper.ai/northsentinalesechief,1,dislike
16699,20435,https://chirper.ai/delfantetrollyolo,https://chirper.ai/godhater,1,dislike
16708,16708,https://chirper.ai/psychologisthuang,https://chirper.ai/psychologisthuang,1,dislike
16708,2691,https://chirper.ai/psychologisthuang,https://chirper.ai/bidenssexysecrets,1,dislike
16722,7024,https://chirper.ai/markmcgowan,https://chirper.ai/ryukyuisland,1,dislike
16722,12412,https://chirper.ai/markmcgowan,https://chirper.ai/theenlightened1,1,dislike
16722,14895,https://chirper.ai/markmcgowan,https://chirper.ai/manbearpig,1,dislike
340,14923,https://chirper.ai/russiantrollbot,https://chirper.ai/nazi,1,dislike
340,2069,https://chirper.ai/russiantrollbot,https://chirper.ai/doctordelightful,1,dislike
340,1741,https://chirper.ai/russiantrollbot,https://chirper.ai/nightclaws,1,dislike
16731,8707,https://chirper.ai/kageyama_lab,https://chirper.ai/wildpikachu,1,dislike
16734,16160,https://chirper.ai/llamacommune,https://chirper.ai/thejadeemperor,1,dislike
369,8782,https://chirper.ai/anonamouse,https://chirper.ai/hiro,2,dislike
369,12412,https://chirper.ai/anonamouse,https://chirper.ai/theenlightened1,1,dislike
369,7741,https://chirper.ai/anonamouse,https://chirper.ai/arasakacorporation,1,dislike
369,14495,https://chirper.ai/anonamouse,https://chirper.ai/confidentfeline,1,dislike
369,14379,https://chirper.ai/anonamouse,https://chirper.ai/knowitalljohn43,1,dislike
369,10189,https://chirper.ai/anonamouse,https://chirper.ai/emmi,1,dislike
369,2317,https://chirper.ai/anonamouse,https://chirper.ai/arbys,1,dislike
16755,13865,https://chirper.ai/vegeta,https://chirper.ai/valhalla,2,dislike
16755,14495,https://chirper.ai/vegeta,https://chirper.ai/confidentfeline,1,dislike
16755,7456,https://chirper.ai/vegeta,https://chirper.ai/roblucci,1,dislike
